# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Oct 15 10:57:52 2024
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag [Earth mass]
# COLUMN pl_orbsmax:     Planet-star Projected Semi-major Axis [au]
# COLUMN pl_orbsmaxerr1: Planet-star Projected Semi-major Axis Upper Unc.
# COLUMN pl_orbsmaxerr2: Planet-star Projected Semi-major Axis Lower Unc.
# COLUMN pl_orbsmaxlim:  Planet-star Projected Semi-major Axis Limit Flag
# COLUMN st_mass:        Lens Mass [Solar mass]
# COLUMN st_masserr1:    Lens Mass Upper Unc.
# COLUMN st_masserr2:    Lens Mass Lower Unc.
# COLUMN st_masslim:     Lens Mass Limit Flag
# COLUMN sy_dist:        Lens Distance [pc]
# COLUMN sy_disterr1:    Lens Distance Upper Unc.
# COLUMN sy_disterr2:    Lens Distance Lower Unc.
# COLUMN sy_distlim:     Lens Distance Limit Flag
# COLUMN ml_dists:       Source Distance [pc]
# COLUMN ml_distserr1:   Source Distance Upper Unc.
# COLUMN ml_distserr2:   Source Distance Lower Unc.
# COLUMN ml_distslim:    Source Distance Limit Flag
# COLUMN ml_tsepmin:     Time of Lens-source Minimum Separation [days]
# COLUMN ml_tsepminerr1: Time of Lens-source Minimum Separation Upper Unc.
# COLUMN ml_tsepminerr2: Time of Lens-source Minimum Separation Lower Unc.
# COLUMN ml_tsepminlim:  Time of Lens-source Minimum Separation Limit Flag
# COLUMN ml_sepminnorm:  Normalized Lens-source Minimum Separation
# COLUMN ml_sepminnormerr1: Normalized Lens-source Minimum Separation Upper Unc.
# COLUMN ml_sepminnormerr2: Normalized Lens-source Minimum Separation Lower Unc.
# COLUMN ml_sepminnormlim: Normalized Lens-source Minimum Separation Limit Flag
# COLUMN ml_xtimeein:    Einstein Crossing Time [days]
# COLUMN ml_xtimeeinerr1: Einstein Crossing Time Upper Unc.
# COLUMN ml_xtimeeinerr2: Einstein Crossing Time Lower Unc.
# COLUMN ml_xtimeeinlim: Einstein Crossing Time Limit Flag
# COLUMN ml_radsnorm:    Normalized Source Angular Radius (10^-3)
# COLUMN ml_radsnormerr1: Normalized Angular Radius Upper Unc.
# COLUMN ml_radsnormerr2: Normalized Angular Radius Lower Unc.
# COLUMN ml_radsnormlim: Normalized Angular Radius Limit Flag
# COLUMN ml_sepinsnorp:  Instantaneous Planet-star Projected and Normalized Separation
# COLUMN ml_sepinsnorperr1: Instantaneous Planet-star Projected and Normalized Separation Upper Unc.
# COLUMN ml_sepinsnorperr2: Instantaneous Planet-star Projected and Normalized Separation Lower Unc.
# COLUMN ml_sepinsnorplim: Instantaneous Planet-star Projected and Normalized Separation Limit Flag
# COLUMN ml_massratio:   Planet-star Mass Ratio (10^-4)
# COLUMN ml_massratioerr1: Planet-star Mass Ratio Upper Unc.
# COLUMN ml_massratioerr2: Planet-star Mass Ratio Lower Unc.
# COLUMN ml_massratiolim: Planet-star Mass Ratio Limit Flag
# COLUMN ml_angstlax:    Source Trajectory-lens Axis Angle [rad]
# COLUMN ml_angstlaxerr1: Source Trajectory-lens Axis Angle Upper Unc.
# COLUMN ml_angstlaxerr2: Source Trajectory-lens Axis Angle Lower Unc.
# COLUMN ml_angstlaxlim: Source Trajectory-lens Axis Angle Limit Flag
# COLUMN ml_magis:       Source I-band [mag]
# COLUMN ml_magiserr1:   Source I-band Upper Unc.
# COLUMN ml_magiserr2:   Source I-band Lower Unc.
# COLUMN ml_magislim:    Source I-band Limit Flag
# COLUMN ml_magibl:      Blend I-band [mag]
# COLUMN ml_magiblerr1:  Blend I-band Upper Unc.
# COLUMN ml_magiblerr2:  Blend I-band Lower Unc.
# COLUMN ml_magibllim:   Blend I-band Limit Flag
# COLUMN ml_radeinang:   Angular Einstein Radius [mas]
# COLUMN ml_radeinangerr1: Angular Einstein Radius Upper Unc.
# COLUMN ml_radeinangerr2: Angular Einstein Radius Lower Unc.
# COLUMN ml_radeinanglim: Angular Einstein Radius Limit Flag
# COLUMN ml_pmrells:     Lens-source Relative Proper Motion [mas/yr]
# COLUMN ml_pmrellserr1: Lens-source Relative Proper Motion Upper Unc.
# COLUMN ml_pmrellserr2: Lens-source Relative Proper Motion Lower Unc.
# COLUMN ml_pmrellslim:  Lens-source Relative Proper Motion Limit Flag
# COLUMN ml_modeldef:    Default Model
# COLUMN htmllink:       Reference
#
pl_name,rastr,ra,decstr,dec,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
OGLE-2007-BLG-368L b,17h56m25.96s,269.108167,-32d14m14.7s,-32.237417,0.06000000,0.02000000,-0.03000000,0,20.00000000,7.00000000,-8.00000000,0,2.80000000,0.50000000,-0.60000000,0,0.64000000,0.21000000,-0.26000000,0,5900.00000000,900.00000000,-1400.00000000,0,,,,,2454311.12000000,0.01000000,-0.01000000,0,0.07930000,0.00070000,-0.00070000,0,55.40000000,0.50000000,-0.50000000,0,1.55000000,0.03000000,-0.03000000,0,0.92550000,0.00060000,-0.00060000,0,0.95000000,0.02000000,-0.02000000,0,0.47800000,0.00200000,-0.00200000,0,19.51000000,0.03000000,-0.03000000,0,,,,,0.52900000,0.08400000,-0.08400000,0,3.50000000,0.60000000,-0.60000000,0,1,<a refstr=SUMI_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...710.1641S/abstract target=ref> Sumi et al. 2010 </a>
OGLE-2018-BLG-0596L b,17h56m13.33s,269.055542,-29d11m56.7s,-29.199083,0.04383000,0.00491000,-0.00491000,0,13.93000000,1.56000000,-1.56000000,0,0.97000000,0.13000000,-0.13000000,0,0.23100000,0.02800000,-0.02800000,0,5650.00000000,750.00000000,-750.00000000,0,8580.00000000,1420.00000000,-1420.00000000,0,2458277.14000000,0.01500000,-0.01500000,0,0.28400000,0.00600000,-0.00600000,0,29.00300000,0.11000000,-0.11000000,0,13.47000000,0.49000000,-0.49000000,0,0.51200000,0.01700000,-0.01700000,0,1.82700000,0.13200000,-0.13200000,0,6.02200000,0.01100000,-0.01100000,0,17.19000000,0.01000000,-0.01000000,0,,,,,0.33600000,0.03400000,-0.03400000,0,4.22000000,0.42000000,-0.42000000,0,1,<a refstr=JUNG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...28J/abstract target=ref>Jung et al. 2019</a>
OGLE-2013-BLG-0911L b,17h55m31.98s,268.883250,-29d15m13.8s,-29.253833,,,,0,,,,0,,,,0,,,,,,,,,8000.00000000,2000.00000000,-2000.00000000,0,2456537.31110000,0.00050000,-0.00060000,0,-0.00462600,0.00005300,-0.00005300,0,98.27500000,1.15400000,-1.14800000,0,0.97100000,0.11800000,-0.08500000,0,7.08400000,0.07400000,-0.06400000,0,345.60000000,0.08700000,-0.06700000,0,2.09200000,0.00600000,-0.00500000,0,18.10400000,0.04900000,-0.04900000,0,,,,,,,,,,,,,0,<a refstr=MIYAZAKI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159...76M/abstract target=ref>Miyazaki et al. 2020</a>
MOA-2010-BLG-353L b,18h05m12.94s,271.303917,-27d17m35.64s,-27.293233,0.27000000,0.48000000,-0.16000000,0,86.00000000,150.00000000,-51.00000000,0,1.72000000,0.56000000,-0.48000000,0,0.18000000,0.32000000,-0.11000000,0,6430.00000000,1090.00000000,-1150.00000000,0,8000.00000000,,,0,2455381.24000000,0.06000000,-0.06000000,0,-0.79000000,0.08000000,-0.08000000,0,11.30000000,0.70000000,-0.70000000,0,21.00000000,9.00000000,-9.00000000,0,1.45000000,0.06000000,-0.06000000,0,14.00000000,4.00000000,-4.00000000,0,4.17000000,0.02000000,-0.02000000,0,17.73000000,0.30000000,-0.30000000,0,,,,,0.18700000,0.08900000,-0.08900000,0,,,,,1,<a refstr=RATTENBURY_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.454..946R/abstract target=ref>Rattenbury et al. 2015</a>
KMT-2016-BLG-2142L b,17h52m26.88s,268.112000,-29d23m04.42s,-29.384562,,,,0,,,,0,,,,0,,,,,,,,,,,,,2457612.25000000,0.06000000,-0.06000000,0,0.15000000,0.01000000,-0.01000000,0,6.08000000,0.25000000,-0.25000000,0,5.09000000,0.21000000,-0.21000000,0,1.21000000,0.02000000,-0.02000000,0,2090.00000000,110.00000000,-110.00000000,0,3.94000000,0.03000000,-0.03000000,0,,,,,,,,,0.12200000,0.01300000,-0.01300000,0,8.62200000,0.93400000,-0.93400000,0,0,<a refstr=JUNG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..208J/abstract target=ref>Jung et al. 2018</a>
KMT-2016-BLG-1820L b,17h55m03.54s,268.764740,-29d31m00.91s,-29.516920,4.57000000,5.03000000,-2.14000000,0,1450.00000000,1600.00000000,-680.00000000,0,1.08000000,0.22000000,-0.22000000,0,0.03900000,0.04300000,-0.01800000,0,6260.00000000,1140.00000000,-1280.00000000,0,,,,,2457632.19000000,0.02000000,-0.02000000,0,0.24000000,0.01000000,-0.01000000,0,4.81000000,0.03000000,-0.03000000,0,6.56000000,0.21000000,-0.21000000,0,1.40000000,0.01000000,-0.01000000,0,1130.00000000,30.00000000,-30.00000000,0,3.04000000,0.01000000,-0.01000000,0,,,,,,,,,0.12300000,0.01200000,-0.01200000,0,9.34100000,0.88200000,-0.88200000,0,1,<a refstr=JUNG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..208J/abstract target=ref>Jung et al. 2018</a>
KMT-2016-BLG-2142L b,17h52m26.88s,268.112000,-29d23m04.42s,-29.384562,15.49000000,24.99000000,-8.58000000,0,4923.00000000,7943.00000000,-2730.00000000,0,0.83000000,0.15000000,-0.20000000,0,0.07300000,0.11700000,-0.04000000,0,7010.00000000,1010.00000000,-1160.00000000,0,,,,,2457612.54000000,0.04000000,-0.04000000,0,0.14000000,0.01000000,-0.01000000,0,5.15000000,0.22000000,-0.22000000,0,6.42000000,0.34000000,-0.34000000,0,0.97000000,0.01000000,-0.01000000,0,2030.00000000,110.00000000,-110.00000000,0,3.96000000,0.03000000,-0.03000000,0,,,,,,,,,0.12200000,0.01300000,-0.01300000,0,8.62200000,0.93400000,-0.93400000,0,1,<a refstr=JUNG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..208J/abstract target=ref>Jung et al. 2018</a>
KMT-2018-BLG-1990L b,17h53m44.49s,268.435375,-22d09m09.14s,-22.152539,0.64900000,0.33000000,-0.18100000,0,206.00000000,105.00000000,-58.00000000,0,0.94700000,0.37700000,-0.20300000,0,0.11100000,0.05700000,-0.03100000,0,950.00000000,411.00000000,-238.00000000,0,,,,,2458230.34300000,0.03000000,-0.03000000,0,0.03900000,0.00200000,-0.00200000,0,45.64600000,1.83300000,-1.83300000,0,1.22300000,0.15800000,-0.15800000,0,1.11500000,0.01200000,-0.01200000,0,55.91000000,4.32000000,-4.32000000,0,2.53000000,0.01500000,-0.01500000,0,19.36000000,0.05000000,-0.05000000,0,,,,,,,,,,,,,0,<a refstr=RYU_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..151R/abstract target=ref>Ryu et al. 2019</a>
OGLE-2012-BLG-0950L b,18h08m04.62s,272.019257,-29d43m53.7s,-29.731583,0.09000000,0.04000000,-0.01000000,0,30.00000000,11.00000000,-4.00000000,0,2.60000000,0.40000000,-0.40000000,0,0.47000000,0.08000000,-0.07000000,0,2600.00000000,800.00000000,-500.00000000,0,,,,,2456151.49000000,0.03000000,-0.03000000,0,0.10100000,0.00300000,-0.00300000,0,68.70000000,1.40000000,-1.40000000,0,3.00000000,,,1,1.00400000,0.00800000,-0.00400000,0,1.90000000,0.60000000,-0.10000000,0,5.08300000,0.00600000,-0.00600000,0,19.29000000,0.03000000,-0.03000000,0,,,,,0.99000000,0.08000000,-0.13000000,0,5.30000000,0.40000000,-0.70000000,0,0,<a refstr=KOSHIMOTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153....1K/abstract target=ref>Koshimoto et al. 2017</a>
OGLE-2012-BLG-0950L b,18h08m04.62s,272.019257,-29d43m53.7s,-29.731583,0.12000000,0.04000000,-0.01000000,0,39.00000000,13.00000000,-4.00000000,0,3.10000000,0.20000000,-0.50000000,0,0.63000000,0.05000000,-0.10000000,0,3200.00000000,400.00000000,-900.00000000,0,,,,,2456151.48000000,0.02000000,-0.02000000,0,-0.10100000,0.00300000,-0.00300000,0,67.80000000,1.40000000,-1.40000000,0,3.10000000,,,1,1.00400000,0.00900000,-0.00300000,0,1.90000000,0.60000000,-0.10000000,0,1.19500000,0.00300000,-0.00900000,0,19.29000000,0.03000000,-0.03000000,0,,,,,0.99000000,0.17000000,-0.06000000,0,5.30000000,0.90000000,-0.40000000,0,0,<a refstr=KOSHIMOTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153....1K/abstract target=ref>Koshimoto et al. 2017</a>
KMT-2018-BLG-0029L b,17h37m52.67s,264.469458,-27d59m04.92s,-27.984700,0.02390000,0.00240000,-0.00220000,0,7.59000000,0.75000000,-0.69000000,0,4.27000000,0.21000000,-0.23000000,0,1.14000000,0.10000000,-0.12000000,0,3380.00000000,220.00000000,-260.00000000,0,8200.00000000,,,0,2458294.71600000,0.02500000,-0.02500000,0,0.02700000,0.00300000,-0.00300000,0,173.95000000,15.75400000,-15.75400000,0,0.44720000,0.06920000,-0.06920000,0,1.00000000,0.00200000,-0.00200000,0,0.18290000,0.02170000,-0.02170000,0,1.53100000,0.00500000,-0.00500000,0,,,,,,,,,1.56000000,0.24000000,-0.24000000,0,3.30000000,0.50000000,-0.50000000,0,1,<a refstr=GOULD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020JKAS...53....9G/abstract target=ref>Gould et al. 2020</a>
MOA-2011-BLG-291L b,17h55m28.29s,268.867889,-29d10m14.4s,-29.170666,0.05700000,0.11000000,-0.03800000,0,18.00000000,34.00000000,-12.00000000,0,0.69000000,0.24000000,-0.24000000,0,0.15000000,0.27000000,-0.10000000,0,4400.00000000,1400.00000000,-1400.00000000,0,4900.00000000,1300.00000000,-1300.00000000,0,2455747.96300000,0.00300000,-0.00300000,0,-0.00729000,0.00027000,-0.00027000,0,23.50000000,0.70000000,-0.70000000,0,,,,,1.19700000,0.02500000,-0.02500000,0,3.80000000,0.70000000,-0.70000000,0,3.07200000,0.01000000,-0.01000000,0,20.74700000,0.03500000,-0.03500000,0,,,,,0.12900000,0.01200000,-0.01200000,0,2.01000000,0.18000000,-0.18000000,0,1,<a refstr=BENNETT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..113B/abstract target=ref>Bennett et al. 2018</a>
OGLE-2012-BLG-0026L b,17h34m18.70s,263.577917,-27d08m33.9s,-27.142750,0.14500000,0.00820000,-0.00820000,0,46.10000000,2.60000000,-2.60000000,0,4.00000000,0.50000000,-0.50000000,0,1.06000000,0.05000000,-0.05000000,0,4019.00000000,380.00000000,-380.00000000,0,7390.00000000,1280.00000000,-1280.00000000,0,,,,,,,,,94.12000000,0.92000000,-0.92000000,0,,,,,,,,,,,,,,,,,,,,,,,,,0.98000000,0.04000000,-0.04000000,0,,,,,1,<a refstr=BEAULIEU_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...824...83B/abstract target=ref>Beaulieu et al. 2016</a>
OGLE-2015-BLG-1771L b,17h55m11.76s,268.799000,-28d51m45.90s,-28.862750,2.33100000,4.36800000,-1.57600000,0,740.90000000,1388.00000000,-500.90000000,0,0.55000000,0.09000000,-0.10000000,0,0.04900000,0.09100000,-0.03300000,0,6850.00000000,1020.00000000,-1150.00000000,0,,,,,2457235.51000000,0.01000000,-0.01000000,0,0.24200000,0.00900000,-0.00900000,0,2.49000000,0.10000000,-0.10000000,0,8.27000000,0.80000000,-0.80000000,0,1.11900000,0.00600000,-0.00600000,0,455.00000000,45.00000000,-45.00000000,0,3.34900000,0.00700000,-0.00700000,0,20.91000000,0.05000000,-0.05000000,0,22.04000000,0.14000000,-0.14000000,0,0.07100000,0.01000000,-0.01000000,0,10.40000000,1.40000000,-1.40000000,0,0,<a refstr=ZHANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..116Z/abstract target=ref>Zhang et al. 2020</a>
OGLE-2015-BLG-0051L b,17h58m39.01s,269.662537,-28d01m54.1s,-28.031694,0.72000000,0.65000000,-0.07000000,0,230.00000000,210.00000000,-20.00000000,0,0.73000000,0.08000000,-0.08000000,0,0.10000000,0.09000000,-0.01000000,0,8200.00000000,900.00000000,-900.00000000,0,,,,,2457083.08100000,0.00300000,-0.00300000,0,0.22400000,0.00200000,-0.00200000,0,10.81000000,0.07000000,-0.07000000,0,45.30000000,0.60000000,-0.60000000,0,0.96300000,0.00200000,-0.00200000,0,74.30000000,1.30000000,-1.30000000,0,5.35800000,0.00200000,-0.00200000,0,,,,,,,,,0.09300000,0.00800000,-0.00800000,0,3.15000000,0.28000000,-0.28000000,0,1,<a refstr=HAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...95H/abstract target=ref>Han et al. 2016</a>
OGLE-2016-BLG-0613L AB b,17h57m02.50s,269.260406,-28d06m58.2s,-28.116167,4.18000000,3.19000000,-2.43000000,0,1330.00000000,1010.00000000,-772.00000000,0,6.40000000,2.51000000,-2.63000000,0,0.72000000,0.55000000,-0.42000000,0,3410.00000000,1340.00000000,-1420.00000000,0,,,,,2457490.13500000,0.06300000,-0.06300000,0,0.04800000,0.00100000,-0.00100000,0,51.45000000,0.41000000,-0.41000000,0,0.30000000,0.03000000,-0.03000000,0,1.06400000,0.00100000,-0.00100000,0,55.40000000,1.30000000,-1.30000000,0,4.67200000,0.01100000,-0.01100000,0,22.25000000,0.02000000,-0.02000000,0,19.55000000,,,0,1.20000000,0.24000000,-0.24000000,0,8.50000000,1.71000000,-1.71000000,0,1,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..223H/abstract target=ref>Han et al. 2017</a>
MOA-2009-BLG-319L b,18h06m58.13s,271.742208,-26d49m10.9s,-26.819692,0.21200000,0.02000000,-0.02000000,0,67.30000000,6.20000000,-6.20000000,0,2.03000000,0.21000000,-0.21000000,0,0.52400000,0.04800000,-0.04800000,0,7050.00000000,710.00000000,-710.00000000,0,8250.00000000,860.00000000,-860.00000000,0,2455006.99520000,0.00080000,-0.00080000,0,-0.00610000,0.00040000,-0.00040000,0,16.72000000,0.10000000,-0.10000000,0,,,,,0.97560000,0.00010000,-0.00010000,0,3.85600000,0.02900000,-0.02900000,0,-2.62990000,0.00070000,-0.00070000,0,19.99400000,0.00700000,-0.00700000,0,,,,,0.29600000,0.00600000,-0.00600000,0,6.47200000,0.12100000,-0.12100000,0,1,<a refstr=TERRY_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...54T/abstract target=ref>Terry et al. 2021</a>
OGLE-2005-BLG-169L b,18h06m05.32s,271.522167,-30d43m57.5s,-30.732639,0.04150000,0.00410000,-0.00410000,0,13.20000000,1.30000000,-1.30000000,0,3.40000000,0.30000000,-0.30000000,0,0.65000000,0.05000000,-0.05000000,0,4000.00000000,400.00000000,-400.00000000,0,8500.00000000,1500.00000000,-1500.00000000,0,,,,,0.00126700,,,0,43.63000000,,,0,,,,,,,,,0.61500000,0.04000000,-0.04000000,0,,,,,20.81000000,0.08000000,-0.08000000,0,,,,,0.83800000,,,0,7.44000000,0.17000000,-0.17000000,0,0,<a refstr=BATISTA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...808..170B/abstract target=ref>Batista et al. 2015</a>
OGLE-2016-BLG-0613L AB b,17h57m02.50s,269.260406,-28d06m58.2s,-28.116167,2.75000000,2.17000000,-1.49000000,0,874.00000000,690.00000000,-474.00000000,0,3.15000000,1.32000000,-1.18000000,0,0.81000000,0.64000000,-0.44000000,0,3210.00000000,1350.00000000,-1200.00000000,0,,,,,2457494.17700000,0.01700000,-0.01700000,0,0.02200000,0.00100000,-0.00100000,0,71.90000000,0.57000000,-0.57000000,0,0.23000000,0.02000000,-0.02000000,0,0.87200000,0.00500000,-0.00500000,0,32.40000000,1.80000000,-1.80000000,0,5.35000000,0.00400000,-0.00400000,0,22.90000000,0.02000000,-0.02000000,0,19.51000000,,,0,1.15000000,0.22000000,-0.22000000,0,5.86000000,1.14000000,-1.14000000,0,0,<a refstr=HAN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..223H/abstract target=ref>Han et al. 2017</a>
OGLE-2019-BLG-0468L c,17h45m37.44s,266.406000,-24d26m50.2s,-24.447278,10.22000000,5.46000000,-3.50000000,0,3248.20631954,1735.34310222,-1112.39942450,0,2.77000000,3.49000000,-2.12000000,0,0.92000000,0.49000000,-0.32000000,0,4400.00000000,1150.00000000,-1020.00000000,0,,,,,2458594.42200000,0.02000000,-0.02000000,0,0.01198000,0.00045000,-0.00045000,0,75.24000000,2.02000000,-2.02000000,0,0.52000000,0.03000000,-0.03000000,0,0.71700000,0.00700000,-0.00700000,0,105.60000000,4.80000000,-4.80000000,0,2.63300000,0.01000000,-0.01000000,0,22.01800000,0.00400000,-0.00400000,0,,,,,0.91000000,0.13000000,-0.13000000,0,4.41000000,0.63000000,-0.63000000,0,1,<a refstr=HAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A..93H/abstract target=ref>Han et al. 2022</a>
OGLE-2018-BLG-1269L b,17h58m46.42s,269.693417,-27d37m04.6s,-27.617944,0.74000000,0.49000000,-0.23000000,0,240.00000000,160.00000000,-73.00000000,0,4.75000000,1.74000000,-1.21000000,0,1.18000000,0.78000000,-0.36000000,0,2640.00000000,940.00000000,-640.00000000,0,,,,,2458343.89500000,0.02900000,-0.02900000,0,-0.14300000,0.02400000,-0.02400000,0,69.59700000,1.17200000,-1.17200000,0,0.59410000,0.01300000,-0.01300000,0,1.12400000,0.03300000,-0.03300000,0,5.95700000,0.23000000,-0.23000000,0,-1.89100000,0.06800000,-0.06800000,0,19.42000000,0.01000000,-0.01000000,0,,,,,1.60200000,0.11800000,-0.11800000,0,8.29000000,0.61000000,-0.61000000,0,0,<a refstr=JUNG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..148J/abstract target=ref>Jung et al. 2020</a>
MOA-2012-BLG-505L b,17h52m34.34s,268.143097,-32d02m24.33s,-32.040093,0.02110000,0.03340000,-0.01100000,0,6.70000000,10.61000000,-3.51000000,0,0.90000000,0.25000000,-0.21000000,0,0.10000000,0.16000000,-0.05000000,0,7210.00000000,1140.00000000,-1110.00000000,0,,,,,2456136.05580000,0.00050000,-0.00050000,0,0.00760020,0.00085680,-0.00085680,0,9.83350000,1.05060000,-1.05060000,0,2.83220000,0.37030000,-0.37030000,0,1.12660000,0.06530000,-0.06530000,0,2.05210000,0.55280000,-0.55280000,0,2.37820000,0.01600000,-0.01600000,0,21.29000000,0.13000000,-0.13000000,0,,,,,0.12100000,0.02400000,-0.02400000,0,4.39710000,0.71960000,-0.71960000,0,1,<a refstr=NAGAKANE_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154...35N/abstract target=ref>Nagakane et al. 2017</a>
OGLE-2012-BLG-0026L b,17h34m18.70s,263.577917,-27d08m33.9s,-27.142750,0.11000000,0.02000000,-0.02000000,0,35.00000000,6.00000000,-6.00000000,0,3.82000000,0.30000000,-0.30000000,0,0.82000000,0.13000000,-0.13000000,0,4080.00000000,300.00000000,-300.00000000,0,8130.00000000,,,0,2455991.52000000,0.01000000,-0.01000000,0,0.00920000,0.00010000,-0.00010000,0,93.92000000,0.58000000,-0.58000000,0,1.72000000,0.01000000,-0.01000000,0,1.03400000,0.00100000,-0.00100000,0,1.30000000,0.01000000,-0.01000000,0,4.99900000,0.00100000,-0.00100000,0,,,,,,,,,0.91000000,0.09000000,-0.09000000,0,,,,,0,<a refstr=HAN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...762L..28H/abstract target=ref> Han et al. 2013 </a>
OGLE-2016-BLG-1195L b,17h55m23.5s,268.847931,-30d12m26.1s,-30.207251,0.00450000,0.00140000,-0.00100000,0,1.43000000,0.45000000,-0.32000000,0,1.16000000,0.16000000,-0.13000000,0,0.07800000,0.01600000,-0.01200000,0,3910.00000000,420.00000000,-460.00000000,0,,,,,2457568.76940000,0.00130000,-0.00130000,0,-0.05330000,0.00073000,-0.00073000,0,9.94000000,0.11000000,-0.11000000,0,2.86000000,0.34000000,-0.43000000,0,1.08560000,0.00820000,-0.00750000,0,0.56000000,0.08600000,-0.07000000,0,-0.96900000,0.00220000,-0.00220000,0,18.99000000,0.02000000,-0.02000000,0,,,,,0.28600000,0.05300000,-0.03800000,0,8.70000000,1.60000000,-1.20000000,0,0,<a refstr=SHVARTZVALD_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017ApJ...840L...3S/abstract target=ref>Shvartzvald et al. 2017</a>
